ema100, rdp5, rdp10, rdp15, rdp20, label
1371.8777, 0.010802825, 0.003555075, 0.011597223, -0.002514811, up
1373.3406, 0.017019236, -0.0064764027, 0.0060660862, 0.028285543, up
1376.1602, 0.016774682, -0.0014269676, 0.011248391, 0.017261798, up
1376.9424, 0.004161946, 0.0021291075, 0.012678543, 0.021705195, up
1381.4423, 0.011353343, 0.0073380815, 0.014467576, 0.016729511, up
1384.2992, 0.008562864, 0.010802825, 0.003555075, 0.011597223, up
1386.7771, 0.012688608, 0.017019236, -0.0064764027, 0.0060660862, up
1390.8958, 0.014364624, 0.016774682, -0.0014269676, 0.011248391, down
1395.2249, 0.02352786, 0.004161946, 0.0021291075, 0.012678543, up
1398.3297, 0.008081846, 0.011353343, 0.0073380815, 0.014467576, up
1401.1074, 0.011814599, 0.008562864, 0.010802825, 0.003555075, up
1401.3284, 0.0039522154, 0.012688608, 0.017019236, -0.0064764027, up
1402.2426, -0.0010444806, 0.014364624, 0.016774682, -0.0014269676, up
1406.3021, 0.0070794453, 0.02352786, 0.004161946, 0.0021291075, up
1408.8875, 0.0060109734, 0.008081846, 0.011353343, 0.0073380815, up
1411.4559, 0.0067340853, 0.011814599, 0.008562864, 0.010802825, up
1414.1907, 0.016345657, 0.0039522154, 0.012688608, 0.017019236, up
1413.6469, 0.0039618365, -0.0010444806, 0.014364624, 0.016774682, up
1415.4272, 7.036544E-6, 0.0070794453, 0.02352786, 0.004161946, down
1418.7836, 0.009145791, 0.0060109734, 0.008081846, 0.011353343, down
1421.8989, 0.008883547, 0.0067340853, 0.011814599, 0.008562864, down
1422.811, 9.3321735E-4, 0.016345657, 0.0039522154, 0.012688608, down
1422.3671, 0.0064613456, 0.0039618365, -0.0010444806, 0.014364624, down
1420.6396, -0.0062001813, 7.036544E-6, 0.0070794453, 0.02352786, down
1418.5717, -0.015297975, 0.009145791, 0.0060109734, 0.008081846, up
1412.9434, -0.030626852, 0.008883547, 0.0067340853, 0.011814599, up
1408.5004, -0.025048008, 9.3321735E-4, 0.016345657, 0.0039522154, up
1402.1965, -0.030698502, 0.0064613456, 0.0039618365, -0.0010444806, up
1398.4127, -0.021538733, -0.0062001813, 7.036544E-6, 0.0070794453, up
1402.4064, 0.005729246, -0.015297975, 0.009145791, 0.0060109734, up
1406.2988, 0.022611666, -0.030626852, 0.008883547, 0.0067340853, up
1411.6854, 0.030559491, -0.025048008, 9.3321735E-4, 0.016345657, up
1414.9001, 0.036877826, -0.030698502, 0.0064613456, 0.0039618365, down
1420.3765, 0.042652246, -0.021538733, -0.0062001813, 7.036544E-6, down
1423.595, 0.012753963, 0.005729246, -0.015297975, 0.009145791, down
1426.3739, 0.01098553, 0.022611666, -0.030626852, 0.008883547, down
1427.8829, 4.8147436E-4, 0.030559491, -0.025048008, 9.3321735E-4, down
1427.3267, -0.0018630822, 0.036877826, -0.030698502, 0.0064613456, down
1428.7532, -0.005422018, 0.042652246, -0.021538733, -0.0062001813, down
1430.0547, -8.423155E-4, 0.012753963, 0.005729246, -0.015297975, down
1425.9135, -0.019575799, 0.01098553, 0.022611666, -0.030626852, down
1420.1887, -0.02554536, 4.8147436E-4, 0.030559491, -0.025048008, down
1413.3026, -0.027605057, -0.0018630822, 0.036877826, -0.030698502, up
1404.8043, -0.04437203, -0.005422018, 0.042652246, -0.021538733, up
1398.7113, -0.042445302, -8.423155E-4, 0.012753963, 0.005729246, up
1390.1273, -0.038003292, -0.019575799, 0.01098553, 0.022611666, up
1385.164, -0.022887146, -0.02554536, 4.8147436E-4, 0.030559491, up
1385.8049, 0.0018834324, -0.027605057, -0.0018630822, 0.036877826, down
1386.8358, 0.014699266, -0.04437203, -0.005422018, 0.042652246, down
1387.4106, 0.011183547, -0.042445302, -8.423155E-4, 0.012753963, down
1385.8241, 0.017473163, -0.038003292, -0.019575799, 0.01098553, up
1385.3016, 0.013110504, -0.022887146, -0.02554536, 4.8147436E-4, down
1380.3531, -0.020030638, 0.0018834324, -0.027605057, -0.0018630822, up
1376.9645, -0.019806413, 0.014699266, -0.04437203, -0.005422018, down
1374.1893, -0.019155072, 0.011183547, -0.042445302, -8.423155E-4, up
1375.9637, 0.0025952375, 0.017473163, -0.038003292, -0.019575799, down
1377.2428, -6.1449496E-4, 0.013110504, -0.022887146, -0.02554536, up
1376.0605, 0.007915783, -0.020030638, 0.0018834324, -0.027605057, up
1373.4679, -2.2741404E-4, -0.019806413, 0.014699266, -0.04437203, up
1372.9188, 0.0055975798, -0.019155072, 0.011183547, -0.042445302, up
1370.3804, -0.016506933, 0.0025952375, 0.017473163, -0.038003292, up
1372.8843, 3.9066456E-4, -6.1449496E-4, 0.013110504, -0.022887146, up
1380.9357, 0.030488694, 0.007915783, -0.020030638, 0.0018834324, up
1388.3385, 0.040239144, -2.2741404E-4, -0.019806413, 0.014699266, down
1396.3871, 0.042211384, 0.0055975798, -0.019155072, 0.011183547, down
1402.3674, 0.04856536, -0.016506933, 0.0025952375, 0.017473163, up
1406.6099, 0.029416393, 3.9066456E-4, -6.1449496E-4, 0.013110504, up
1410.8241, 0.010289171, 0.030488694, 0.007915783, -0.020030638, up
1411.5175, -0.0025811293, 0.040239144, -2.2741404E-4, -0.019806413, up
1412.9016, -0.007097968, 0.042211384, 0.0055975798, -0.019155072, up
1417.5416, 0.006877939, 0.04856536, -0.016506933, 0.0025952375, up
1422.7594, 0.014084245, 0.029416393, 3.9066456E-4, -6.1449496E-4, up
1427.9692, 0.014800238, 0.010289171, 0.030488694, 0.007915783, up
1432.9674, 0.027342286, -0.0025811293, 0.040239144, -2.2741404E-4, up
1436.6503, 0.02322274, -0.007097968, 0.042211384, 0.0055975798, down
1442.402, 0.020409483, 0.006877939, 0.04856536, -0.016506933, down
1447.8975, 0.01818333, 0.014084245, 0.029416393, 3.9066456E-4, down
1452.3241, 0.014646482, 0.014800238, 0.010289171, 0.030488694, down
1452.7792, 0.0011287404, 0.027342286, -0.0025811293, 0.040239144, down
1445.6913, -0.023453567, 0.02322274, -0.007097968, 0.042211384, up
1439.4474, -0.034761645, 0.020409483, 0.006877939, 0.04856536, up
1426.7881, -0.0637671, 0.01818333, 0.014084245, 0.029416393, up
1422.0161, -0.045645308, 0.014646482, 0.014800238, 0.010289171, up
1419.8029, -0.030008268, 0.0011287404, 0.027342286, -0.0025811293, down
1420.62, 0.0046213674, -0.023453567, 0.02322274, -0.007097968, up
1421.2123, 0.0064405645, -0.034761645, 0.020409483, 0.006877939, up
1425.2361, 0.047363974, -0.0637671, 0.01818333, 0.014084245, up
1427.3984, 0.02360773, -0.045645308, 0.014646482, 0.014800238, up
1423.3928, -0.0025372666, -0.030008268, 0.0011287404, 0.027342286, up
1424.1, 0.0021350237, 0.0046213674, -0.023453567, 0.02322274, up
1424.8562, 0.0030205883, 0.0064405645, -0.034761645, 0.020409483, up
1428.5629, 0.0014292762, 0.047363974, -0.0637671, 0.01818333, up
1431.6844, 0.0056543956, 0.02360773, -0.045645308, 0.014646482, up
1433.9172, 0.02521013, -0.0025372666, -0.030008268, 0.0011287404, down
1436.8403, 0.015137375, 0.0021350237, 0.0046213674, -0.023453567, up
1438.9484, 0.01365661, 0.0030205883, 0.0064405645, -0.034761645, up
1441.1129, 0.0044201533, 0.0014292762, 0.047363974, -0.0637671, up
1443.5356, 0.0062734555, 0.0056543956, 0.02360773, -0.045645308, up
1442.7772, -0.0021554462, 0.02521013, -0.0025372666, -0.030008268, up
1444.4114, 0.0016706053, 0.015137375, 0.0021350237, 0.0046213674, up
1446.0388, 0.0035720018, 0.01365661, 0.0030205883, 0.0064405645, up
1448.7372, 0.006732109, 0.0044201533, 0.0014292762, 0.047363974, up
1451.7397, 0.0072390605, 0.0062734555, 0.0056543956, 0.02360773, up
1458.0741, 0.030331897, -0.0021554462, 0.02521013, -0.0025372666, up
1462.8671, 0.021427402, 0.0016706053, 0.015137375, 0.0021350237, up
1467.1238, 0.021754827, 0.0035720018, 0.01365661, 0.0030205883, up
1473.9106, 0.028454386, 0.006732109, 0.0044201533, 0.0014292762, up
1478.9608, 0.024191312, 0.0072390605, 0.0062734555, 0.0056543956, up
1485.8524, 0.020230422, 0.030331897, -0.0021554462, 0.02521013, up
1493.8041, 0.02939863, 0.021427402, 0.0016706053, 0.015137375, down
1499.1991, 0.024680797, 0.021754827, 0.0035720018, 0.01365661, up
1505.7675, 0.020638734, 0.028454386, 0.006732109, 0.0044201533, up
1510.3456, 0.019677686, 0.024191312, 0.0072390605, 0.0062734555, up
1515.1923, 0.013981519, 0.020230422, 0.030331897, -0.0021554462, up
1514.886, -0.007832901, 0.02939863, 0.021427402, 0.0016706053, up
1518.5248, 0.008087907, 0.024680797, 0.021754827, 0.0035720018, up
1523.6898, 0.008034997, 0.020638734, 0.028454386, 0.006732109, down
1530.294, 0.018349355, 0.019677686, 0.024191312, 0.0072390605, down
1533.3447, 0.0071485965, 0.013981519, 0.020230422, 0.030331897, up
1537.302, 0.02607585, -0.007832901, 0.02939863, 0.021427402, up
1538.3456, 0.0061575808, 0.008087907, 0.024680797, 0.021754827, up
1539.1245, -0.0013662612, 0.008034997, 0.020638734, 0.028454386, up
1541.9596, -0.0021904607, 0.018349355, 0.019677686, 0.024191312, up
1545.5397, 0.009258798, 0.0071485965, 0.013981519, 0.020230422, up
1549.9799, 0.009406801, 0.02607585, -0.007832901, 0.02939863, up
1556.8761, 0.027189236, 0.0061575808, 0.008087907, 0.024680797, up
1562.0306, 0.02620217, -0.0013662612, 0.008034997, 0.020638734, up
1568.3085, 0.025828876, -0.0021904607, 0.018349355, 0.019677686, up
1574.5824, 0.025527976, 0.009258798, 0.0071485965, 0.013981519, up
1580.3785, 0.02284822, 0.009406801, 0.02607585, -0.007832901, up
1585.4568, 0.013449415, 0.027189236, 0.0061575808, 0.008087907, up
1586.2391, 0.0042460244, 0.02620217, -0.0013662612, 0.008034997, up
1589.111, 0.004505988, 0.025828876, -0.0021904607, 0.018349355, up
1594.4053, 0.009939427, 0.025527976, 0.009258798, 0.0071485965, up
1597.9741, 0.0054191556, 0.02284822, 0.009406801, 0.02607585, up
1604.0189, 0.013968334, 0.013449415, 0.027189236, 0.0061575808, up
1611.7913, 0.033667434, 0.0042460244, 0.02620217, -0.0013662612, up
1618.7515, 0.02873297, 0.004505988, 0.025828876, -0.0021904607, up
1623.9128, 0.017937895, 0.009939427, 0.025527976, 0.009258798, up
1630.7124, 0.02832069, 0.0054191556, 0.02284822, 0.009406801, up
1636.93, 0.020636346, 0.013968334, 0.013449415, 0.027189236, up
1642.0873, 0.012076333, 0.033667434, 0.0042460244, 0.02620217, up
1653.8524, 0.03298943, 0.02873297, 0.004505988, 0.025828876, up
1666.33, 0.043586083, 0.017937895, 0.009939427, 0.025527976, up
1680.5819, 0.04806047, 0.02832069, 0.0054191556, 0.02284822, down
1692.9026, 0.04837519, 0.020636346, 0.013968334, 0.013449415, down
1704.9309, 0.054320674, 0.012076333, 0.033667434, 0.0042460244, up
1709.3997, 0.015503462, 0.03298943, 0.02873297, 0.004505988, up
1710.8319, 1.8649394E-4, 0.043586083, 0.017937895, 0.009939427, up
1714.6428, -0.004437158, 0.04806047, 0.02832069, 0.0054191556, up
1716.1117, -0.011594575, 0.04837519, 0.020636346, 0.013968334, up
1726.7252, 0.0092068715, 0.054320674, 0.012076333, 0.033667434, up
1735.832, 0.026040932, 0.015503462, 0.03298943, 0.02873297, down
1750.0413, 0.052616827, 1.8649394E-4, 0.043586083, 0.017937895, down
1761.6038, 0.045072474, -0.004437158, 0.04806047, 0.02832069, down
1766.0413, 0.03588874, -0.011594575, 0.04837519, 0.020636346, down
1771.6809, 0.014164718, 0.0092068715, 0.054320674, 0.012076333, down
1771.5406, -7.222582E-4, 0.026040932, 0.015503462, 0.03298943, down
1768.7786, -0.027201599, 0.052616827, 1.8649394E-4, 0.043586083, up
1764.932, -0.03224821, 0.045072474, -0.004437158, 0.04806047, up
1758.5658, -0.028417056, 0.03588874, -0.011594575, 0.04837519, up
1757.203, -0.023681331, 0.014164718, 0.0092068715, 0.054320674, up
1754.4817, -0.015460369, -7.222582E-4, 0.026040932, 0.015503462, up
1757.8555, 0.0077486276, -0.027201599, 0.052616827, 1.8649394E-4, up
1767.3846, 0.031979624, -0.03224821, 0.045072474, -0.004437158, up
1781.5891, 0.060763985, -0.028417056, 0.03588874, -0.011594575, up
1794.8293, 0.054825198, -0.023681331, 0.014164718, 0.0092068715, up
1808.0648, 0.067337714, -0.015460369, -7.222582E-4, 0.026040932, up
1823.1708, 0.063364096, 0.0077486276, -0.027201599, 0.052616827, up
1837.4427, 0.049310457, 0.031979624, -0.03224821, 0.045072474, up
1847.9456, 0.028040495, 0.060763985, -0.028417056, 0.03588874, up
1860.3069, 0.033531927, 0.054825198, -0.023681331, 0.014164718, up
1880.8309, 0.054765984, 0.067337714, -0.015460369, -7.222582E-4, up
1894.567, 0.034997024, 0.063364096, 0.0077486276, -0.027201599, up
1901.7936, 0.019091764, 0.049310457, 0.031979624, -0.03224821, up
1909.015, 0.02536565, 0.028040495, 0.060763985, -0.028417056, up
1923.9199, 0.038638584, 0.033531927, 0.054825198, -0.023681331, down
1937.747, 0.015344406, 0.054765984, 0.067337714, -0.015460369, down
1948.6487, 0.021928588, 0.034997024, 0.063364096, 0.0077486276, down
1959.7635, 0.038079463, 0.019091764, 0.049310457, 0.031979624, down
1960.5189, 0.013230824, 0.02536565, 0.028040495, 0.060763985, down
1945.0586, -0.050576277, 0.038638584, 0.033531927, 0.054825198, down
1937.3896, -0.04332058, 0.015344406, 0.054765984, 0.067337714, down
1936.5651, -0.029609583, 0.021928588, 0.034997024, 0.063364096, down
1920.543, -0.07372944, 0.038079463, 0.019091764, 0.049310457, up
1907.0481, -0.05626068, 0.013230824, 0.02536565, 0.028040495, up
1900.9989, -0.0034090134, -0.050576277, 0.038638584, 0.033531927, down
1891.809, -0.027093744, -0.04332058, 0.015344406, 0.054765984, down
1885.4114, -0.03799266, -0.029609583, 0.021928588, 0.034997024, down
1889.0101, 0.025295636, -0.07372944, 0.038079463, 0.019091764, down
1892.9447, 0.030009719, -0.05626068, 0.013230824, 0.02536565, down
1880.054, -0.025740653, -0.0034090134, -0.050576277, 0.038638584, down
1873.8949, -0.0031212308, -0.027093744, -0.04332058, 0.015344406, down
1862.694, -0.022545157, -0.03799266, -0.029609583, 0.021928588, down
1828.551, -0.11107962, 0.025295636, -0.07372944, 0.038079463, up
1790.455, -0.14177866, 0.030009719, -0.05626068, 0.013230824, up
1778.6174, -0.05316954, -0.025740653, -0.0034090134, -0.050576277, up
1770.1298, -0.06114876, -0.0031212308, -0.027093744, -0.04332058, up
1768.0038, -0.03211966, -0.022545157, -0.03799266, -0.029609583, up
1774.3473, 0.06367687, -0.11107962, 0.025295636, -0.07372944, up
1777.7438, 0.09356134, -0.14177866, 0.030009719, -0.05626068, up
1782.801, 0.041449346, -0.05316954, -0.025740653, -0.0034090134, up
1792.1025, 0.053640753, -0.06114876, -0.0031212308, -0.027093744, up
1798.9198, 0.03790278, -0.03211966, -0.022545157, -0.03799266, up
1807.4762, 0.02332584, 0.06367687, -0.11107962, 0.025295636, up
1820.6293, 0.045725822, 0.09356134, -0.14177866, 0.030009719, up
1832.8646, 0.043693133, 0.041449346, -0.05316954, -0.025740653, down
1841.2396, 0.024834462, 0.053640753, -0.06114876, -0.0031212308, down
1846.1094, 0.021574987, 0.03790278, -0.03211966, -0.022545157, down
1854.6503, 0.025579687, 0.02332584, 0.06367687, -0.11107962, down
1860.7001, 0.0062245275, 0.045725822, 0.09356134, -0.14177866, down
1855.7336, -0.024412699, 0.043693133, 0.041449346, -0.05316954, up
1854.0582, -0.014604694, 0.024834462, 0.053640753, -0.06114876, down
1845.951, -0.027910713, 0.021574987, 0.03790278, -0.03211966, up
1846.3643, -0.021595627, 0.025579687, 0.02332584, 0.06367687, up
1851.096, -0.00789432, 0.0062245275, 0.045725822, 0.09356134, up
1855.2118, 0.01950577, -0.024412699, 0.043693133, 0.041449346, up
1851.8922, -0.0047364887, -0.014604694, 0.024834462, 0.053640753, up
1862.0446, 0.049147516, -0.027910713, 0.021574987, 0.03790278, up
1871.4287, 0.032981217, -0.021595627, 0.025579687, 0.02332584, up
1880.9951, 0.026331265, -0.00789432, 0.0062245275, 0.045725822, up
1893.8519, 0.039322946, 0.01950577, -0.024412699, 0.043693133, up
1904.3782, 0.058669318, -0.0047364887, -0.014604694, 0.024834462, up
1916.036, 0.031545486, 0.049147516, -0.027910713, 0.021574987, up
1935.6467, 0.055066343, 0.032981217, -0.021595627, 0.025579687, up
1949.2379, 0.043944, 0.026331265, -0.00789432, 0.0062245275, up
1958.5961, 0.02608879, 0.039322946, 0.01950577, -0.024412699, up
1969.4398, 0.034082018, 0.058669318, -0.0047364887, -0.014604694, up
1978.3792, 0.026219364, 0.031545486, 0.049147516, -0.027910713, down
1990.9266, 0.013420467, 0.055066343, 0.032981217, -0.021595627, down
2004.5111, 0.027575426, 0.043944, 0.026331265, -0.00789432, down
2008.8975, 0.015235198, 0.02608879, 0.039322946, 0.01950577, down
2014.1959, 0.011213158, 0.034082018, 0.058669318, -0.0047364887, down
2012.5082, -0.004155638, 0.026219364, 0.031545486, 0.049147516, down
2006.7949, -0.028014058, 0.013420467, 0.055066343, 0.032981217, down
2006.4537, -0.026111728, 0.027575426, 0.043944, 0.026331265, down
1999.1825, -0.027802436, 0.015235198, 0.02608879, 0.039322946, up
1980.108, -0.064646065, 0.011213158, 0.034082018, 0.058669318, up
1973.6826, -0.02880705, -0.004155638, 0.026219364, 0.031545486, up
1965.6185, -0.0254947, -0.028014058, 0.013420467, 0.055066343, up
1967.8444, -0.014134012, -0.026111728, 0.027575426, 0.043944, up
1979.8876, 0.02941987, -0.027802436, 0.015235198, 0.02608879, down
1996.4948, 0.083574444, -0.064646065, 0.011213158, 0.034082018, down
2007.669, 0.053588916, -0.02880705, -0.004155638, 0.026219364, up
2019.1057, 0.06801119, -0.0254947, -0.028014058, 0.013420467, down
2027.9131, 0.043702994, -0.014134012, -0.026111728, 0.027575426, down
2026.1975, -0.004299721, 0.02941987, -0.027802436, 0.015235198, down
2024.1097, -0.022860758, 0.083574444, -0.064646065, 0.011213158, down
2030.1366, 9.110799E-4, 0.053588916, -0.02880705, -0.004155638, down
2032.7463, -0.010489942, 0.06801119, -0.0254947, -0.028014058, down
2022.1094, -0.040510986, 0.043702994, -0.014134012, -0.026111728, down
2015.7816, -0.014296749, -0.004299721, 0.02941987, -0.027802436, down
1997.309, -0.04580901, -0.022860758, 0.083574444, -0.064646065, down
1984.425, -0.05907293, 9.110799E-4, 0.053588916, -0.02880705, down
1982.0563, -0.0345587, -0.010489942, 0.06801119, -0.0254947, down
1975.1924, -0.016074313, -0.040510986, 0.043702994, -0.014134012, down
1965.3948, -0.032288868, -0.014296749, -0.004299721, 0.02941987, down
1951.0098, -0.01557126, -0.04580901, -0.022860758, 0.083574444, down
1935.2552, -0.031377897, -0.05907293, 9.110799E-4, 0.053588916, down
1909.6028, -0.083945885, -0.0345587, -0.010489942, 0.06801119, up
1887.4854, -0.076355144, -0.016074313, -0.040510986, 0.043702994, up
1864.5645, -0.07959711, -0.032288868, -0.014296749, -0.004299721, up
1862.7174, -0.02014292, -0.01557126, -0.04580901, -0.022860758, up
1862.1327, -0.0066497624, -0.031377897, -0.05907293, 9.110799E-4, up
1856.6434, 0.015329333, -0.083945885, -0.0345587, -0.010489942, up
1860.8265, 0.043657124, -0.076355144, -0.016074313, -0.040510986, up
1869.8617, 0.07508686, -0.07959711, -0.032288868, -0.014296749, up
1876.375, 0.025386373, -0.02014292, -0.01557126, -0.04580901, up
1884.666, 0.03120778, -0.0066497624, -0.031377897, -0.05907293, up
1895.3733, 0.05641826, 0.015329333, -0.083945885, -0.0345587, down
1906.932, 0.040270343, 0.043657124, -0.076355144, -0.016074313, down
1912.4092, 0.014858314, 0.07508686, -0.07959711, -0.032288868, down
1911.2119, 0.0020973124, 0.025386373, -0.02014292, -0.01557126, down
1913.984, 0.0037750949, 0.03120778, -0.0066497624, -0.031377897, down
1916.6766, -0.0055463836, 0.05641826, 0.015329333, -0.083945885, down
1916.5211, -0.01908181, 0.040270343, 0.043657124, -0.076355144, down
1912.2266, -0.020301655, 0.014858314, 0.07508686, -0.07959711, up
1897.746, -0.03493464, 0.0020973124, 0.025386373, -0.02014292, up
1890.4906, -0.03303775, 0.0037750949, 0.03120778, -0.0066497624, up
1881.2666, -0.04310356, -0.0055463836, 0.05641826, 0.015329333, up
1880.6771, -0.019614844, -0.01908181, 0.040270343, 0.043657124, down
1888.4359, 0.012886162, -0.020301655, 0.014858314, 0.07508686, down
1892.0924, 0.036362268, -0.03493464, 0.0020973124, 0.025386373, down
1895.3984, 0.025329458, -0.03303775, 0.0037750949, 0.03120778, down
1895.7435, 0.028605979, -0.04310356, -0.0055463836, 0.05641826, down
1887.285, -0.013240553, -0.019614844, -0.01908181, 0.040270343, down
1880.3746, -0.034770012, 0.012886162, -0.020301655, 0.014858314, down
1877.079, -0.022457385, 0.036362268, -0.03493464, 0.0020973124, down
1867.8915, -0.040594764, 0.025329458, -0.03303775, 0.0037750949, down
1859.5596, -0.037372254, 0.028605979, -0.04310356, -0.0055463836, down
1856.5419, -0.0048450083, -0.013240553, -0.019614844, -0.01908181, down
1850.1888, -0.01508582, -0.034770012, 0.012886162, -0.020301655, down
1836.6058, -0.04379527, -0.022457385, 0.036362268, -0.03493464, down
1822.4606, -0.035639007, -0.040594764, 0.025329458, -0.03303775, down
1807.358, -0.043411855, -0.037372254, 0.028605979, -0.04310356, down
1786.8801, -0.075631484, -0.0048450083, -0.013240553, -0.019614844, down
1774.2145, -0.055475168, -0.01508582, -0.034770012, 0.012886162, down
1766.316, -0.026679486, -0.04379527, -0.022457385, 0.036362268, down
1749.7645, -0.046616953, -0.035639007, -0.040594764, 0.025329458, down
1721.6149, -0.07895471, -0.043411855, -0.037372254, 0.028605979, up
1702.9766, -0.044898108, -0.075631484, -0.0048450083, -0.013240553, down
1694.9808, -0.035131007, -0.055475168, -0.01508582, -0.034770012, down
1694.467, -0.024390068, -0.026679486, -0.04379527, -0.022457385, down
1681.0111, -0.03348269, -0.046616953, -0.035639007, -0.040594764, up
1672.3915, 0.017955037, -0.07895471, -0.043411855, -0.037372254, up
1655.7245, -0.02417066, -0.044898108, -0.075631484, -0.0048450083, up
1649.5156, -0.023042662, -0.035131007, -0.055475168, -0.01508582, up
1646.5188, -0.034199752, -0.024390068, -0.026679486, -0.04379527, down
1655.2411, 0.03868022, -0.03348269, -0.046616953, -0.035639007, up
1663.5071, 0.03581388, 0.017955037, -0.07895471, -0.043411855, down
1658.9397, 0.03247831, -0.02417066, -0.044898108, -0.075631484, up
1655.8086, 0.011454554, -0.023042662, -0.035131007, -0.055475168, up
1651.0043, -0.0016824408, -0.034199752, -0.024390068, -0.026679486, up
1660.2928, 0.004330996, 0.03868022, -0.03348269, -0.046616953, up
1667.1884, -0.001060921, 0.03581388, 0.017955037, -0.07895471, down
1672.9989, 0.033870276, 0.03247831, -0.02417066, -0.044898108, up
1682.5028, 0.04699717, 0.011454554, -0.023042662, -0.035131007, down
1683.584, 0.034398023, -0.0016824408, -0.034199752, -0.024390068, up
1687.7391, 0.0040708324, 0.004330996, 0.03868022, -0.03348269, up
1687.4813, -0.004909261, -0.001060921, 0.03581388, 0.017955037, up
1691.8118, 0.0075991694, 0.033870276, 0.03247831, -0.02417066, down
1695.2754, -0.0066201002, 0.04699717, 0.011454554, -0.023042662, down
1700.3978, 0.019538945, 0.034398023, -0.0016824408, -0.034199752, down
1707.5524, 0.018663932, 0.0040708324, 0.004330996, 0.03868022, down
1708.3661, 0.014924869, -0.004909261, -0.001060921, 0.03581388, down
1701.0385, -0.021882493, 0.0075991694, 0.033870276, 0.03247831, down
1696.0663, -0.019278785, -0.0066201002, 0.04699717, 0.011454554, down
1692.2733, -0.025446158, 0.019538945, 0.034398023, -0.0016824408, down
1693.307, -0.022307782, 0.018663932, 0.0040708324, 0.004330996, down
1687.4388, -0.027839137, 0.014924869, -0.004909261, -0.001060921, down
1674.9854, -0.02785135, -0.021882493, 0.0075991694, 0.033870276, down
1668.2845, -0.020701878, -0.019278785, -0.0066201002, 0.04699717, down
1666.393, -0.010893816, -0.025446158, 0.019538945, 0.034398023, down
1656.2385, -0.048201967, -0.022307782, 0.018663932, 0.0040708324, up
1645.0426, -0.038287926, -0.027839137, 0.014924869, -0.004909261, up
1630.922, -0.031215258, -0.02785135, -0.021882493, 0.0075991694, up
1622.4882, -0.03212344, -0.020701878, -0.019278785, -0.0066201002, up
1622.436, -0.02206373, -0.010893816, -0.025446158, 0.019538945, up
1622.6273, 0.004809311, -0.048201967, -0.022307782, 0.018663932, up
1627.2395, 0.028389094, -0.038287926, -0.027839137, 0.014924869, up
1632.8522, 0.051358014, -0.031215258, -0.02785135, -0.021882493, up
1641.2676, 0.054243937, -0.03212344, -0.020701878, -0.019278785, up
1648.9479, 0.03540809, -0.02206373, -0.010893816, -0.025446158, up
1654.4065, 0.032555316, 0.004809311, -0.048201967, -0.022307782, up
1663.8918, 0.034113362, 0.028389094, -0.038287926, -0.027839137, up
1671.9105, 0.029414572, 0.051358014, -0.031215258, -0.02785135, up
1677.9788, 0.016311096, 0.054243937, -0.03212344, -0.020701878, up
1690.8209, 0.037221536, 0.03540809, -0.02206373, -0.010893816, up
1705.3827, 0.052134547, 0.032555316, 0.004809311, -0.048201967, up
1717.6039, 0.037994415, 0.034113362, 0.028389094, -0.038287926, down
1728.7952, 0.040827744, 0.029414572, 0.051358014, -0.031215258, down
1733.9781, 0.030818012, 0.016311096, 0.054243937, -0.03212344, up
1740.1096, 0.012886123, 0.037221536, 0.03540809, -0.02206373, up
1748.0302, 0.009117533, 0.052134547, 0.032555316, 0.004809311, down
1747.7659, -0.011197363, 0.037994415, 0.034113362, 0.028389094, up
1746.6469, -0.017698873, 0.040827744, 0.029414572, 0.051358014, up
1749.0297, 0.0021941504, 0.030818012, 0.016311096, 0.054243937, up
1752.958, 0.0022837685, 0.012886123, 0.037221536, 0.03540809, up
1756.746, -0.00438832, 0.009117533, 0.052134547, 0.032555316, up
1765.4932, 0.0307836, -0.011197363, 0.037994415, 0.034113362, up
1769.8926, 0.026013503, -0.017698873, 0.040827744, 0.029414572, up
1776.0726, 0.024013953, 0.0021941504, 0.030818012, 0.016311096, up
1780.725, 0.01734067, 0.0022837685, 0.012886123, 0.037221536, up
1789.5165, 0.02978725, -0.00438832, 0.009117533, 0.052134547, up
1796.2465, 0.0126022305, 0.0307836, -0.011197363, 0.037994415, up
1799.2988, 0.013437849, 0.026013503, -0.017698873, 0.040827744, up
1804.5336, 0.013705058, 0.024013953, 0.0021941504, 0.030818012, down
1813.2812, 0.027193334, 0.01734067, 0.0022837685, 0.012886123, down
1822.4369, 0.018841662, 0.02978725, -0.00438832, 0.009117533, down
1828.7516, 0.016915573, 0.0126022305, 0.0307836, -0.011197363, up
1832.6012, 0.02014341, 0.013437849, 0.026013503, -0.017698873, up
1830.8207, -9.6962403E-4, 0.013705058, 0.024013953, 0.0021941504, up
1833.2172, -0.0029595084, 0.027193334, 0.01734067, 0.0022837685, up
1835.3226, -0.008235376, 0.018841662, 0.02978725, -0.00438832, up
1845.4008, 0.017098047, 0.016915573, 0.0126022305, 0.0307836, down
1854.096, 0.022121215, 0.02014341, 0.013437849, 0.026013503, down
1860.3506, 0.033815894, -9.6962403E-4, 0.013705058, 0.024013953, down
1862.911, 0.01646949, -0.0029595084, 0.027193334, 0.01734067, down
1859.8304, 0.0020393273, -0.008235376, 0.018841662, 0.02978725, down
1854.9492, -0.026668957, 0.017098047, 0.016915573, 0.0126022305, up
